subject,comp,eog_corr,eog_zscore,iclabel_label,iclabel_proba
29,10,0.1404236138049026,0.1404236138049026,other,0.464472234249115
29,11,0.10846878100757659,0.10846878100757659,other,0.48117586970329285
30,0,0.9261181665293878,0.9261181665293878,other,0.696351170539856
30,1,0.02875626244503516,0.02875626244503516,line noise,0.7514985799789429
30,2,0.13851535301447362,0.13851535301447362,line noise,0.46459871530532837
30,3,0.12090775386961562,0.12090775386961562,brain,0.7107020616531372
30,4,0.19013162152130889,0.19013162152130889,eye blink,0.6808788180351257
30,5,0.7166441718322532,0.7166441718322532,brain,0.35516786575317383
30,6,0.1404000661354321,0.1404000661354321,brain,0.5700032711029053
30,7,0.00653446557019765,0.00653446557019765,line noise,0.8114817142486572
30,8,0.015178752718991214,0.015178752718991214,other,0.36583030223846436
30,9,0.03228326300092874,0.03228326300092874,brain,0.49854394793510437
30,10,0.07387082115197498,0.07387082115197498,other,0.4630190432071686
30,11,0.07377010425308073,0.07377010425308073,brain,0.403075635433197
31,0,0.7484814271026488,0.7484814271026488,heart beat,0.48970943689346313
31,1,0.1050881192555754,0.1050881192555754,other,0.5883723497390747
31,2,0.5296757884564387,0.5296757884564387,brain,0.7080097794532776
31,3,0.15228816151263902,0.15228816151263902,brain,0.9476338624954224
31,4,0.046839162290979154,0.046839162290979154,other,0.3914499878883362
31,5,0.31305972883874,0.31305972883874,brain,0.6542960405349731
31,6,0.26104098436361506,0.26104098436361506,brain,0.9799841046333313
31,7,0.5764528591487281,0.5764528591487281,eye blink,0.7782889008522034
31,8,0.26243824987251174,0.26243824987251174,brain,0.5468168258666992
31,9,0.055113609110844626,0.055113609110844626,brain,0.6853898763656616
32,0,0.6245255930597976,0.6245255930597976,other,0.5357449650764465
32,1,0.5556277263632956,0.5556277263632956,other,0.5508177280426025
32,2,0.1462148832781588,0.1462148832781588,brain,0.8059436082839966
32,3,0.29446222597585037,0.29446222597585037,brain,0.9240987300872803
32,4,0.008188891636370016,0.008188891636370016,other,0.4774073660373688
32,5,0.010202230702007476,0.010202230702007476,other,0.6313496232032776
32,6,0.10837908811672817,0.10837908811672817,brain,0.619660496711731
32,7,0.45597052764334634,0.45597052764334634,brain,0.8541861176490784
32,8,0.3935106243939283,0.3935106243939283,brain,0.6710913181304932
